startSeconds,endSeconds,isTargetChild
12585.04,12586.37,False
12588.93,12590.22,False
12591.03,12592.11,False
12596.34,12597.01,False
12601.37,12602.08,False
12603.01,12603.61,False
12605.35,12607.38,False
12652.38,12652.98,False
12882.61,12883.21,False
12886.26,12887.98,True
12939.4,12940.93,True
12974.37,12974.97,False
12987.83,12989.35,True
12994.75,12995.35,False
13157.93,13158.7,False
13172.21,13173.3,True
13176.52,13178.37,False
13181.37,13182.0,False
13183.9,13185.51,True
13187.54,13188.69,True
13229.58,13231.16,False
13235.78,13236.88,True
13244.95,13245.96,True
13247.28,13248.26,True
13251.13,13252.63,False
13254.74,13256.67,True
13266.03,13266.63,False
13268.42,13269.02,False
13269.86,13271.75,True
13272.79,13274.23,True
13279.17,13280.56,False
13283.57,13284.56,True
13287.12,13288.76,False
13386.46,13387.06,False
13422.27,13422.87,False
13489.1,13489.7,False
13490.5,13491.1,False
13502.31,13502.91,False
13512.03,13513.02,False
13526.06,13526.66,False
13530.39,13531.32,False
13535.27,13536.15,False
13537.84,13539.65,False
13541.27,13541.87,False
13544.47,13546.11,False
13548.4,13551.32,False
13552.59,13553.48,False
13554.97,13555.71,False
13556.51,13557.71,False
13558.55,13560.13,False
13562.13,13563.57,False
13564.61,13566.11,False
13567.4,13571.25,False
13572.28,13575.27,False
13577.07,13579.0,False
13581.06,13582.33,False
13590.64,13591.72,False
13596.55,13597.25,False
13609.67,13610.59,False
13615.62,13616.32,False
13618.03,13618.64,False
13625.37,13625.97,False
13631.15,13631.89,False
13632.7,13633.3,False
13636.62,13637.22,False
13638.02,13638.62,False
13639.5,13640.89,False
13641.99,13648.38,False
13649.79,13651.76,False
13652.74,13657.18,False
13658.82,13660.26,False
13662.12,13663.67,False
13666.27,13667.58,False
13669.51,13671.64,False
13672.44,13675.13,False
13675.96,13677.48,False
13679.16,13681.06,False
13682.07,13685.36,False
13686.67,13687.61,False
13690.14,13691.74,False
13693.33,13695.05,False
13696.55,13699.48,False
13701.19,13701.81,False
13702.67,13705.32,False
13710.36,13711.26,False
13713.97,13715.09,False
13716.09,13718.27,False
13720.47,13722.64,False
13724.41,13727.68,False
13728.48,13732.91,False
13733.8,13735.05,False
13735.91,13737.41,False
13738.21,13751.27,False
13752.12,13758.93,False
13759.73,13765.28,False
13766.08,13767.19,False
13767.99,13768.59,False
13772.1,13773.79,False
13773.79,13774.59,False
13774.59,13775.89,False
13777.2,13779.21,False
13780.3,13784.27,False
13785.25,13789.7,False
13791.36,13793.07,False
13795.15,13795.99,False
13796.8,13797.73,False
13798.79,13799.52,False
13800.32,13807.46,False
13808.48,13810.72,False
13812.09,13815.68,False
13816.8,13821.91,False
13823.73,13824.36,False
13850.74,13851.43,False
13853.88,13854.48,False
13855.41,13856.49,False
13856.49,13857.59,False
13857.59,13860.79,False
13861.76,13865.43,False
13866.74,13870.18,False
13870.98,13871.75,False
13872.55,13874.18,False
13876.63,13880.15,False
13881.13,13882.14,False
13882.97,13885.71,False
13886.51,13888.73,False
13890.34,13901.99,False
13903.1,13905.34,False
13906.14,13908.86,False
13909.72,13913.38,False
13914.18,13914.78,False
13915.58,13916.18,False
13926.02,13927.51,False
13928.51,13932.53,False
13934.07,13936.15,False
13936.99,13939.57,False
13940.56,13942.6,False
13943.82,13951.29,False
13952.19,13958.7,False
13959.54,13960.14,False
13960.94,13972.31,False
13973.46,13976.81,False
13978.14,13979.9,False
13980.98,13986.61,False
13987.62,13989.11,False
13990.73,13991.47,False
13992.45,14001.12,False
14001.12,14001.92,False
14003.21,14003.81,False
14005.13,14008.84,False
14012.38,14015.23,False
14016.03,14016.63,False
14017.78,14019.93,False
14021.01,14023.02,False
14023.82,14029.34,False
14030.14,14031.27,False
14032.51,14035.34,False
14035.34,14036.62,False
14036.62,14037.22,False
14038.82,14040.53,False
14041.4,14042.91,False
14043.8,14050.76,False
14051.56,14055.33,False
14056.4,14057.37,False
14058.18,14064.8,False
14067.41,14068.2,False
14075.21,14075.88,False
14080.46,14081.17,False
14082.02,14083.26,False
14087.52,14088.86,False
14090.51,14092.2,False
14093.0,14094.82,False
14098.32,14099.06,False
14099.86,14102.55,False
14103.55,14105.36,False
18245.26,18247.24,False
18291.42,18292.02,False
18294.04,18294.64,False
18304.01,18305.2,False
18307.05,18307.75,False
18399.13,18399.73,False
18413.13,18413.96,False
18607.16,18607.76,False
18648.32,18648.92,False
18738.41,18739.01,False
18742.61,18743.23,False
18744.44,18745.05,False
18790.03,18790.63,False
18797.52,18798.12,False
18826.83,18827.79,False
18838.78,18839.38,False
18894.64,18895.25,False
18923.84,18924.44,True
18940.45,18941.05,True
18964.27,18965.01,True
19081.97,19082.57,False
19124.22,19125.06,True
19140.91,19141.88,True
19156.56,19157.16,False
19203.63,19204.23,True
19233.22,19233.82,True
19238.49,19239.09,True
19358.86,19359.55,True
19405.6,19406.49,True
19424.91,19425.51,False
19468.4,19469.69,False
19471.01,19471.62,False
19473.45,19475.09,False
19477.25,19478.88,False
19479.77,19481.65,False
19483.8,19484.4,False
19488.55,19489.94,False
19492.7,19493.41,False
19495.53,19496.5,False
19498.9,19499.51,False
19500.31,19501.39,False
19502.48,19507.25,False
19508.3,19515.54,False
19516.34,19519.05,False
19519.87,19522.07,False
19757.58,19758.9,False
19779.47,19780.15,False
19817.59,19818.19,False
19840.15,19841.4,False
19869.02,19869.9,False
19934.58,19935.57,False
20027.5,20028.51,False
20028.51,20029.11,True
20133.02,20133.62,False
20136.11,20136.91,True
20142.12,20142.98,True
20144.31,20144.91,False
20159.61,20160.32,True
20162.4,20163.4,True
20163.4,20164.01,True
20169.68,20170.46,True
20269.3,20270.67,False
20276.81,20277.41,False
20371.14,20371.75,False
20409.62,20410.28,False
20413.48,20414.17,False
20416.93,20417.97,False
20420.26,20420.86,False
20422.66,20424.08,False
20425.51,20426.22,False
20427.02,20427.62,False
20460.41,20461.45,True
20464.11,20465.01,True
20468.21,20469.78,True
20471.75,20474.91,True
20479.85,20482.23,True
20483.03,20483.63,False
20499.24,20499.9,False
20501.36,20503.18,False
20505.7,20507.26,False
20509.83,20511.0,False
20513.01,20513.61,False
20515.3,20516.58,False
20564.73,20565.35,False
20576.87,20577.92,False
20577.92,20580.0,False
20791.39,20791.99,False
20927.17,20927.77,False
20954.8,20955.4,True
20961.59,20962.19,True
20982.84,20983.68,True
20993.94,20994.84,True
21008.4,21009.0,True
21019.12,21020.63,False
21039.59,21040.27,True
21076.82,21077.42,True
21109.04,21110.29,True
21112.02,21112.86,True
21347.49,21348.71,True
21354.18,21354.97,True
21357.32,21357.94,True
21376.44,21377.04,True
21466.05,21466.84,False
21681.97,21682.57,False
21705.25,21706.8,False
21710.56,21711.17,True
21754.9,21755.5,False
21826.76,21827.36,False
21879.01,21879.61,True
21960.75,21961.64,True
21987.32,21987.93,True
22089.25,22089.88,False
22130.54,22131.45,True
22133.01,22134.17,True
22135.23,22135.83,False
22145.01,22145.61,False
22150.98,22152.79,True
22166.92,22168.12,False
22172.34,22172.94,False
22184.63,22185.23,False
22187.81,22188.55,True
22202.37,22203.0,False
22203.0,22204.25,False
22219.11,22220.24,False
22856.65,22857.25,False
22989.74,22990.36,False
23035.85,23036.45,False
23077.84,23078.44,False
23177.98,23178.62,False
23254.56,23255.16,False
23255.99,23256.86,False
23266.28,23266.88,False
26195.13,26195.73,False
26329.1,26329.71,False
27042.01,27042.61,False
29491.01,29491.62,False
29526.67,29527.57,False
29528.57,29529.24,False
29531.55,29532.18,False
29537.72,29538.32,False
29539.4,29540.3,False
29749.61,29750.24,False
29833.77,29834.88,False
29838.87,29839.63,False
29848.72,29849.33,False
29850.58,29851.19,True
29852.6,29853.2,False
29865.33,29865.93,False
29867.73,29868.56,False
29877.78,29878.38,False
29883.38,29884.63,False
29890.17,29891.3,False
29892.25,29892.86,False
29903.85,29904.45,False
29945.03,29945.63,False
29961.69,29962.3,False
29973.65,29974.49,False
30007.02,30007.72,False
30296.18,30296.95,False
30502.56,30503.21,True
30524.79,30525.43,False
30538.97,30539.77,False
30540.57,30542.44,False
30550.01,30550.62,False
30551.42,30552.02,False
30562.43,30563.18,False
30574.95,30575.86,False
30596.49,30597.62,False
30670.6,30671.85,False
30703.78,30704.38,False
30711.18,30711.88,False
30712.68,30713.48,False
30714.69,30715.29,False
30757.67,30758.27,False
30763.14,30764.73,False
30852.07,30852.93,True
30879.09,30880.65,False
30927.48,30928.47,False
30933.01,30933.61,True
30953.57,30955.01,True
30970.13,30971.06,True
30975.03,30977.19,True
31004.21,31005.13,True
31013.02,31014.38,True
31020.41,31021.19,False
31023.32,31023.92,True
31030.4,31031.18,True
31048.72,31049.32,False
31111.41,31112.09,False
31161.49,31163.27,False
31194.47,31195.54,False
31230.14,31230.95,False
31342.22,31342.82,False
31345.98,31346.78,False
31410.54,31411.15,False
31412.46,31413.07,True
31413.87,31414.86,False
31429.93,31430.53,False
31439.9,31440.5,False
31482.29,31483.55,True
31529.69,31530.58,True
31544.38,31547.65,False
31552.45,31554.08,False
31565.62,31566.39,False
31567.19,31568.17,True
31572.7,31573.6,True
31574.84,31575.44,True
31577.92,31578.74,True
31581.17,31583.43,False
31586.99,31588.81,True
31591.67,31594.63,False
31613.39,31613.99,False
31648.56,31649.44,True
31649.44,31650.29,True
31650.29,31653.16,True
31664.46,31665.3,False
31668.56,31669.51,False
31682.34,31685.02,False
31687.17,31688.25,True
31690.73,31691.73,False
31691.73,31694.66,True
31706.59,31709.35,False
31716.8,31719.77,True
31720.87,31723.15,True
31725.81,31727.63,False
31728.43,31729.04,True
31730.17,31731.32,True
31736.74,31740.34,False
31746.43,31747.54,False
31795.68,31797.45,False
31804.09,31804.7,False
31814.0,31815.44,False
31820.34,31822.14,True
31826.11,31827.93,False
31828.73,31829.33,False
31832.98,31835.22,True
31841.34,31844.02,True
31860.94,31863.97,True
31867.81,31869.99,True
31883.59,31885.68,True
31887.77,31890.81,True
31891.97,31892.57,False
31894.87,31896.48,True
31900.74,31902.35,True
31904.82,31907.8,True
31909.6,31912.04,True
31913.47,31914.26,True
31914.26,31915.06,True
31915.06,31915.66,True
31916.84,31917.46,True
31918.26,31919.66,True
31921.26,31923.22,True
31924.31,31925.56,True
31927.88,31929.74,True
31930.96,31932.8,True
31933.64,31935.7,False
31939.61,31941.39,True
31949.11,31949.71,True
32130.46,32131.25,False
32206.89,32209.61,True
32215.48,32216.28,True
32222.67,32223.27,False
32234.54,32236.42,False
32238.02,32238.76,False
32241.18,32241.78,False
32242.82,32244.61,False
32246.23,32247.58,False
32247.58,32248.58,False
32249.86,32250.46,False
32251.31,32256.87,False
32258.59,32267.26,False
32268.34,32272.74,False
32273.94,32274.77,False
32279.27,32279.87,False
32434.9,32435.5,False
32438.92,32439.52,False
32461.94,32462.54,False
32463.95,32477.81,False
32478.61,32480.35,False
32489.12,32491.56,False
32500.48,32504.03,False
32511.51,32513.44,False
32514.24,32516.78,False
32562.99,32563.6,False
32582.13,32583.13,False
32627.16,32627.76,False
32688.43,32689.26,False
32694.63,32695.23,False
32697.24,32697.84,False
32699.59,32700.27,False
32705.27,32705.91,True
32706.71,32707.74,True
32708.99,32709.99,False
32709.99,32710.83,True
32714.84,32715.5,True
32741.42,32742.37,True
32768.53,32769.13,False
32817.3,32818.63,True
32852.99,32853.59,True
32862.18,32864.5,False
32866.06,32867.1,False
32867.99,32869.0,False
32907.91,32908.57,False
32950.58,32952.09,False
32954.73,32955.63,False
32956.53,32957.54,False
32959.47,32960.86,False
32991.69,32992.55,False
33004.63,33005.5,False
33033.33,33034.53,False
33038.27,33038.98,False
33038.98,33040.29,False
33044.14,33044.74,False
33071.99,33072.64,False
33136.58,33137.28,False
33143.32,33144.87,True
33199.82,33200.42,True
33210.53,33211.13,False
33303.69,33304.41,False
33304.41,33305.41,False
33420.25,33420.85,False
34201.03,34203.08,False
34209.5,34210.19,False
34212.15,34212.81,False
34212.81,34213.61,False
34213.61,34215.98,False
34216.78,34219.69,False
34221.61,34223.06,False
34223.86,34241.18,False
34244.85,34249.59,False
34250.41,34256.5,False
34257.34,34262.54,False
34262.54,34263.47,False
34266.33,34268.32,False
34269.46,34270.34,False
34270.34,34272.88,False
34272.88,34273.68,False
34273.68,34274.64,False
34275.55,34286.31,False
34287.39,34288.42,False
34290.14,34291.4,False
34293.23,34293.83,False
34294.93,34298.22,False
34299.34,34303.99,False
34304.99,34311.03,False
34312.21,34312.81,False
34317.58,34318.35,False
34320.09,34320.71,False
34476.53,34477.13,False
34491.66,34492.27,False
34610.62,34611.23,False
34686.47,34687.07,False
34773.96,34774.56,False
34788.64,34789.24,False
34933.05,34933.69,False
34936.76,34937.48,False
34972.58,34973.18,False
35213.8,35214.51,False
35236.04,35236.72,False
35247.12,35248.15,False
35249.15,35250.0,False
35252.18,35253.64,False
35297.02,35297.69,False
35297.69,35298.49,False
35298.49,35299.09,False
35372.16,35372.94,False
35372.94,35373.85,False
35376.37,35377.13,False
35388.94,35389.94,False
35473.75,35474.41,False
35477.21,35477.81,False
35496.77,35497.62,False
35534.53,35535.68,False
35550.35,35550.95,False
35556.64,35557.24,False
35591.09,35591.8,False
35643.76,35644.67,False
35645.73,35646.33,False
35689.36,35689.96,False
35757.81,35758.41,False
35759.41,35760.01,False
35760.83,35761.6,False
35762.4,35763.0,False
35781.53,35783.0,False
35808.18,35810.17,True
35814.84,35816.76,True
35821.06,35821.67,False
35830.47,35831.58,True
35833.75,35834.66,True
35836.98,35837.58,False
35840.26,35841.64,False
35843.36,35844.65,True
35845.69,35847.22,True
35858.84,35859.44,True
35910.73,35911.9,False
35913.58,35914.25,False
35947.81,35948.42,False
36035.35,36036.9,True
36050.19,36051.1,False
36060.48,36061.5,True
36061.5,36062.85,False
36064.45,36065.23,True
36066.06,36067.74,False
36070.57,36072.45,False
36093.73,36095.4,False
36096.98,36098.29,True
36105.78,36106.52,True
36144.87,36146.14,True
36146.94,36147.55,False
36151.95,36152.58,False
36155.68,36156.82,False
36156.82,36157.62,True
36161.68,36165.26,False
36176.58,36177.58,False
36177.58,36179.45,False
36185.7,36186.39,False
36197.9,36200.13,True
36200.93,36201.93,False
36344.54,36345.14,False
36567.29,36568.04,False
36570.22,36571.46,False
36585.47,36586.07,False
36611.91,36612.54,False
36625.98,36626.58,False
36799.36,36799.96,False
36805.95,36806.55,False
36829.53,36830.13,False
36835.78,36836.92,False
36837.89,36838.77,False
36840.06,36841.65,False
36843.75,36845.47,False
36847.08,36848.05,False
36848.05,36849.06,False
36849.91,36851.91,False
36852.82,36854.32,True
36855.66,36857.5,False
36858.39,36859.68,False
36864.61,36865.21,False
36866.06,36867.23,False
36868.27,36869.42,False
36874.17,36875.31,False
36988.02,36988.65,False
36990.29,36991.12,False
37000.44,37001.43,False
37002.29,37003.31,False
37014.21,37016.11,False
37021.21,37022.71,False
37023.71,37024.97,False
37032.48,37033.29,True
37036.34,37039.18,True
37044.94,37045.85,True
37047.0,37047.94,True
37048.92,37050.15,False
37065.67,37066.87,False
37083.3,37083.9,False
37099.83,37101.41,False
37103.35,37103.95,False
37133.24,37133.84,False
37139.29,37140.82,False
37159.38,37160.19,False
37162.2,37162.81,False
37164.99,37167.03,False
37167.88,37171.85,False
37178.53,37179.15,False
37180.45,37182.12,False
37182.92,37186.18,False
37187.64,37188.24,False
37191.2,37195.17,False
37196.03,37197.52,False
37198.33,37200.4,False
37201.51,37206.38,False
37207.5,37218.64,False
37219.92,37224.06,False
37224.89,37227.14,False
37227.95,37233.78,False
37234.61,37236.43,False
37237.48,37242.97,False
37243.77,37249.44,False
37259.7,37262.34,False
37263.14,37264.79,False
37266.93,37268.05,False
37268.85,37274.2,False
37275.0,37282.9,False
37283.82,37285.96,False
37287.14,37288.2,False
37289.01,37290.04,False
37290.85,37293.48,False
37294.28,37297.01,False
37298.44,37299.54,False
37300.34,37307.74,False
37307.74,37308.59,False
37308.59,37309.91,False
37309.91,37310.72,False
37310.72,37311.32,False
37312.17,37314.34,False
37315.14,37326.43,False
37327.42,37328.64,False
37329.92,37335.97,False
37340.54,37341.26,False
37344.26,37346.27,False
37347.3,37349.96,False
37352.08,37353.46,False
37354.48,37355.84,False
37360.03,37360.83,False
37364.48,37366.86,False
37369.19,37369.79,False
37378.59,37379.66,False
37379.66,37380.47,False
37380.47,37382.06,False
37382.06,37382.95,False
37382.95,37383.55,False
37384.48,37386.37,False
37387.4,37388.53,False
37403.35,37403.95,False
37404.87,37406.1,False
37407.02,37407.62,False
37426.05,37429.1,False
37431.05,37436.49,False
37441.34,37441.94,False
37465.48,37466.27,False
37514.97,37516.42,False
37563.31,37563.91,False
37577.57,37578.87,False
37587.93,37588.53,False
37590.39,37590.99,False
37597.51,37598.4,False
37602.88,37603.85,False
37606.04,37606.94,False
37609.71,37610.74,False
37615.18,37616.66,False
37662.65,37663.25,False
37665.18,37665.88,False
37683.54,37684.14,True
37685.74,37686.63,True
37723.93,37724.88,False
37813.54,37814.56,False
37820.67,37821.47,False
37843.07,37844.03,False
37862.33,37865.3,False
37872.23,37873.11,True
37876.38,37877.19,False
37882.43,37883.05,False
37883.05,37883.85,False
37898.99,37899.59,False
37916.77,37917.51,False
37931.42,37932.02,False
37956.95,37957.55,False
37958.8,37959.41,False
37991.61,37992.41,False
38004.72,38005.43,False
38028.61,38029.26,False
38066.63,38067.23,False
38075.4,38076.0,False
38076.0,38077.0,False
38079.41,38080.41,False
38082.51,38083.28,False
38094.58,38095.6,False
38096.86,38097.6,False
38102.83,38103.43,False
38111.06,38111.98,False
38119.02,38123.09,False
38124.02,38124.62,False
38124.62,38125.42,False
38126.22,38126.95,False
38127.78,38129.83,False
38134.98,38135.74,False
38161.83,38162.58,False
38168.41,38169.08,False
38170.89,38171.49,False
38202.39,38203.31,False
38206.22,38206.91,False
38218.24,38219.69,False
38240.56,38241.41,False
38243.03,38243.63,False
38247.82,38248.43,False
38249.49,38250.32,False
38250.32,38250.92,False
38255.57,38256.5,False
38258.41,38259.79,False
38261.39,38262.31,False
38279.99,38280.97,False
38289.08,38289.88,False
38292.18,38293.44,False
38297.9,38298.5,False
38300.13,38300.87,False
38301.67,38302.44,False
38303.24,38304.8,False
38315.64,38316.44,False
38375.79,38376.83,False
38417.12,38417.72,False
38484.1,38484.72,False
38516.97,38517.97,False
38546.1,38546.84,False
38558.19,38558.79,False
38569.43,38571.21,False
38573.67,38574.44,False
38577.99,38578.66,False
38579.51,38580.11,False
38583.83,38585.28,False
38588.56,38590.34,False
38591.38,38593.65,False
38595.04,38596.13,False
38597.84,38598.54,False
38617.0,38617.6,True
38618.83,38619.51,False
38622.11,38623.3,True
38624.81,38626.95,False
38630.13,38631.92,False
38642.13,38642.73,False
38644.76,38646.39,False
38647.9,38648.62,False
38657.4,38658.0,False
38658.8,38659.49,False
38661.2,38662.14,False
38663.23,38665.15,False
38666.17,38668.59,False
38670.1,38671.36,False
38672.95,38673.56,False
38674.39,38675.24,False
38678.08,38679.75,False
38681.54,38682.31,False
38684.94,38686.05,False
38686.85,38690.67,False
38700.67,38701.27,False
38702.5,38704.13,False
38706.05,38706.88,False
38708.49,38709.09,False
38711.4,38712.9,False
38715.16,38717.62,False
38719.92,38720.52,False
38721.32,38721.92,False
38741.62,38742.22,False
38744.15,38745.29,False
38956.05,38957.11,False
39001.12,39002.12,False
39004.7,39005.49,False
39007.78,39008.55,False
39014.33,39016.13,False
39016.93,39018.21,False
39022.26,39022.93,False
39034.25,39035.07,False
39040.14,39040.74,False
39048.08,39050.83,False
39052.47,39053.89,False
39055.61,39057.59,False
39060.22,39061.86,True
39063.39,39064.94,True
39068.05,39069.38,True
39072.16,39074.81,False
39076.41,39077.58,False
39079.19,39080.63,False
39085.41,39086.01,False
39089.46,39090.4,False
39091.69,39093.09,False
39095.76,39096.6,False
39097.6,39099.87,False
39106.03,39106.63,False
39107.43,39108.03,False
39111.31,39113.25,False
39115.26,39116.16,False
39116.96,39118.05,False
39119.55,39121.68,False
39122.48,39124.1,False
39124.9,39128.52,False
39130.66,39132.45,False
39135.41,39136.58,False
39137.4,39138.9,False
39139.7,39140.78,False
39142.11,39143.24,False
39144.11,39145.16,False
39145.96,39147.19,False
39147.99,39149.57,False
39150.37,39151.43,False
39152.23,39152.83,False
39215.39,39215.99,False
39279.44,39280.94,False
39292.63,39293.43,False
39330.03,39330.65,False
39407.45,39408.61,False
39476.15,39476.9,False
39565.73,39566.9,False
39569.24,39570.66,False
39573.06,39573.66,False
39578.99,39579.59,False
39584.93,39585.58,False
39587.35,39588.01,False
39589.86,39590.46,False
39599.65,39600.27,False
39604.32,39604.93,False
39605.9,39606.52,False
39607.54,39611.1,False
39612.1,39620.22,False
39621.11,39627.38,False
39628.18,39632.31,False
39633.78,39634.88,False
39637.52,39638.12,False
39638.94,39640.69,False
39641.49,39643.92,False
39644.97,39649.62,False
39650.42,39659.44,False
39660.24,39662.01,False
39662.81,39667.28,False
39668.08,39669.25,False
39670.05,39671.84,False
39673.02,39674.6,False
39675.95,39676.55,False
39736.81,39737.61,False
40191.99,40192.69,False
40425.14,40425.8,False
40429.61,40430.82,False
40431.81,40432.46,False
40458.52,40459.56,False
40464.66,40466.47,False
40467.5,40468.96,False
40469.78,40470.88,False
40471.79,40472.62,False
40488.76,40489.61,False
40490.41,40492.09,False
40498.89,40499.49,False
40500.42,40501.45,False
40518.39,40520.13,False
40520.13,40521.3,False
40521.3,40522.59,False
40522.59,40523.59,False
40549.62,40550.22,False
40973.79,40974.39,False
40982.15,40982.76,False
40983.87,40984.87,False
40986.51,40987.14,False
40988.35,40989.46,False
40990.33,40992.21,False
41028.36,41029.15,False
